class index,filepaths,labels,card type,data set
26,train/nine of diamonds/013.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/014.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/015.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/016.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/017.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/018.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/019.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/020.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/021.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/022.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/023.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/024.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/025.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/026.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/027.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/028.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/029.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/030.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/031.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/032.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/033.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/034.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/035.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/036.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/037.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/038.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/039.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/040.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/041.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/042.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/043.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/044.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/045.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/046.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/047.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/048.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/049.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/050.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/051.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/052.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/053.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/054.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/055.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/056.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/057.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/058.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/059.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/060.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/061.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/062.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/063.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/064.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/065.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/066.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/067.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/068.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/069.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/070.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/071.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/072.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/073.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/074.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/075.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/076.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/077.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/078.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/079.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/080.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/081.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/082.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/083.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/084.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/085.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/086.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/087.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/088.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/089.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/090.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/091.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/092.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/093.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/094.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/095.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/096.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/097.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/098.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/099.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/100.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/101.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/102.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/103.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/104.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/105.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/106.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/107.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/108.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/109.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/110.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/111.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/112.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/113.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/114.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/115.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/116.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/117.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/118.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/119.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/120.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/121.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/122.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/123.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/124.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/125.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/126.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/127.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/128.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/129.jpg,nine of diamonds,nine,train
27,train/nine of hearts/001.jpg,nine of hearts,nine,train
27,train/nine of hearts/002.jpg,nine of hearts,nine,train
27,train/nine of hearts/003.jpg,nine of hearts,nine,train
27,train/nine of hearts/004.jpg,nine of hearts,nine,train
27,train/nine of hearts/005.jpg,nine of hearts,nine,train
27,train/nine of hearts/006.jpg,nine of hearts,nine,train
27,train/nine of hearts/007.jpg,nine of hearts,nine,train
27,train/nine of hearts/008.jpg,nine of hearts,nine,train
27,train/nine of hearts/009.jpg,nine of hearts,nine,train
27,train/nine of hearts/010.jpg,nine of hearts,nine,train
27,train/nine of hearts/011.jpg,nine of hearts,nine,train
27,train/nine of hearts/012.jpg,nine of hearts,nine,train
27,train/nine of hearts/013.jpg,nine of hearts,nine,train
27,train/nine of hearts/014.jpg,nine of hearts,nine,train
27,train/nine of hearts/015.jpg,nine of hearts,nine,train
27,train/nine of hearts/016.jpg,nine of hearts,nine,train
27,train/nine of hearts/017.jpg,nine of hearts,nine,train
27,train/nine of hearts/018.jpg,nine of hearts,nine,train
27,train/nine of hearts/019.jpg,nine of hearts,nine,train
27,train/nine of hearts/020.jpg,nine of hearts,nine,train
27,train/nine of hearts/021.jpg,nine of hearts,nine,train
27,train/nine of hearts/022.jpg,nine of hearts,nine,train
27,train/nine of hearts/023.jpg,nine of hearts,nine,train
27,train/nine of hearts/024.jpg,nine of hearts,nine,train
27,train/nine of hearts/025.jpg,nine of hearts,nine,train
27,train/nine of hearts/026.jpg,nine of hearts,nine,train
27,train/nine of hearts/027.jpg,nine of hearts,nine,train
27,train/nine of hearts/028.jpg,nine of hearts,nine,train
27,train/nine of hearts/029.jpg,nine of hearts,nine,train
27,train/nine of hearts/030.jpg,nine of hearts,nine,train
27,train/nine of hearts/031.jpg,nine of hearts,nine,train
27,train/nine of hearts/032.jpg,nine of hearts,nine,train
27,train/nine of hearts/033.jpg,nine of hearts,nine,train
27,train/nine of hearts/034.jpg,nine of hearts,nine,train
27,train/nine of hearts/035.jpg,nine of hearts,nine,train
27,train/nine of hearts/036.jpg,nine of hearts,nine,train
27,train/nine of hearts/037.jpg,nine of hearts,nine,train
27,train/nine of hearts/038.jpg,nine of hearts,nine,train
27,train/nine of hearts/039.jpg,nine of hearts,nine,train
27,train/nine of hearts/040.jpg,nine of hearts,nine,train
27,train/nine of hearts/041.jpg,nine of hearts,nine,train
27,train/nine of hearts/042.jpg,nine of hearts,nine,train
27,train/nine of hearts/043.jpg,nine of hearts,nine,train
27,train/nine of hearts/044.jpg,nine of hearts,nine,train
27,train/nine of hearts/045.jpg,nine of hearts,nine,train
27,train/nine of hearts/046.jpg,nine of hearts,nine,train
27,train/nine of hearts/047.jpg,nine of hearts,nine,train
27,train/nine of hearts/048.jpg,nine of hearts,nine,train
27,train/nine of hearts/049.jpg,nine of hearts,nine,train
27,train/nine of hearts/050.jpg,nine of hearts,nine,train
27,train/nine of hearts/051.jpg,nine of hearts,nine,train
27,train/nine of hearts/052.jpg,nine of hearts,nine,train
27,train/nine of hearts/053.jpg,nine of hearts,nine,train
27,train/nine of hearts/054.jpg,nine of hearts,nine,train
27,train/nine of hearts/055.jpg,nine of hearts,nine,train
27,train/nine of hearts/056.jpg,nine of hearts,nine,train
27,train/nine of hearts/057.jpg,nine of hearts,nine,train
27,train/nine of hearts/058.jpg,nine of hearts,nine,train
27,train/nine of hearts/059.jpg,nine of hearts,nine,train
27,train/nine of hearts/060.jpg,nine of hearts,nine,train
27,train/nine of hearts/061.jpg,nine of hearts,nine,train
27,train/nine of hearts/062.jpg,nine of hearts,nine,train
27,train/nine of hearts/063.jpg,nine of hearts,nine,train
27,train/nine of hearts/064.jpg,nine of hearts,nine,train
27,train/nine of hearts/065.jpg,nine of hearts,nine,train
27,train/nine of hearts/066.jpg,nine of hearts,nine,train
27,train/nine of hearts/067.jpg,nine of hearts,nine,train
27,train/nine of hearts/068.jpg,nine of hearts,nine,train
27,train/nine of hearts/069.jpg,nine of hearts,nine,train
27,train/nine of hearts/070.jpg,nine of hearts,nine,train
27,train/nine of hearts/071.jpg,nine of hearts,nine,train
27,train/nine of hearts/072.jpg,nine of hearts,nine,train
27,train/nine of hearts/073.jpg,nine of hearts,nine,train
27,train/nine of hearts/074.jpg,nine of hearts,nine,train
27,train/nine of hearts/075.jpg,nine of hearts,nine,train
27,train/nine of hearts/076.jpg,nine of hearts,nine,train
27,train/nine of hearts/077.jpg,nine of hearts,nine,train
27,train/nine of hearts/078.jpg,nine of hearts,nine,train
27,train/nine of hearts/079.jpg,nine of hearts,nine,train
27,train/nine of hearts/080.jpg,nine of hearts,nine,train
27,train/nine of hearts/081.jpg,nine of hearts,nine,train
27,train/nine of hearts/082.jpg,nine of hearts,nine,train
27,train/nine of hearts/083.jpg,nine of hearts,nine,train
27,train/nine of hearts/084.jpg,nine of hearts,nine,train
27,train/nine of hearts/085.jpg,nine of hearts,nine,train
27,train/nine of hearts/086.jpg,nine of hearts,nine,train
27,train/nine of hearts/087.jpg,nine of hearts,nine,train
27,train/nine of hearts/088.jpg,nine of hearts,nine,train
27,train/nine of hearts/089.jpg,nine of hearts,nine,train
27,train/nine of hearts/090.jpg,nine of hearts,nine,train
27,train/nine of hearts/091.jpg,nine of hearts,nine,train
27,train/nine of hearts/092.jpg,nine of hearts,nine,train
27,train/nine of hearts/093.jpg,nine of hearts,nine,train
27,train/nine of hearts/094.jpg,nine of hearts,nine,train
27,train/nine of hearts/095.jpg,nine of hearts,nine,train
27,train/nine of hearts/096.jpg,nine of hearts,nine,train
27,train/nine of hearts/097.jpg,nine of hearts,nine,train
27,train/nine of hearts/098.jpg,nine of hearts,nine,train
27,train/nine of hearts/099.jpg,nine of hearts,nine,train
27,train/nine of hearts/100.jpg,nine of hearts,nine,train
27,train/nine of hearts/101.jpg,nine of hearts,nine,train
27,train/nine of hearts/102.jpg,nine of hearts,nine,train
27,train/nine of hearts/103.jpg,nine of hearts,nine,train
27,train/nine of hearts/104.jpg,nine of hearts,nine,train
27,train/nine of hearts/105.jpg,nine of hearts,nine,train
27,train/nine of hearts/106.jpg,nine of hearts,nine,train
27,train/nine of hearts/107.jpg,nine of hearts,nine,train
27,train/nine of hearts/108.jpg,nine of hearts,nine,train
27,train/nine of hearts/109.jpg,nine of hearts,nine,train
27,train/nine of hearts/110.jpg,nine of hearts,nine,train
